,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,PERSONAL_INCOME,AGREEMENT_RK,TARGET,LOAN_NUM_TOTAL_x,LOAN_NUM_TOTAL_y,LOAN_NUM_CLOSED
7494,32,1,1,1,1,0,7000.0,62490500.0,1.0,1.0,1.0,1.0
7495,23,1,0,0,1,0,7000.0,74644007.0,1.0,2.0,2.0,2.0
7496,38,1,2,1,1,0,7000.0,62377617.0,0.0,1.0,1.0,1.0
7497,50,1,1,0,1,0,14000.0,62431551.0,0.0,1.0,1.0,1.0
7498,41,1,2,1,1,0,15000.0,64337339.0,0.0,1.0,1.0,1.0
7499,34,0,0,0,1,0,10000.0,62379062.0,0.0,1.0,1.0,1.0
7500,44,0,1,2,1,0,6000.0,61433955.0,0.0,2.0,2.0,2.0
7501,40,0,4,4,1,0,18000.0,74842803.0,1.0,1.0,1.0,1.0
7502,40,1,0,0,1,0,30000.0,61243510.0,0.0,1.0,1.0,1.0
7503,41,1,3,3,1,0,10000.0,67159484.0,0.0,2.0,2.0,2.0
7505,28,0,1,1,1,0,18000.0,62603520.0,0.0,1.0,1.0,1.0
7506,66,0,2,0,1,1,10000.0,61368635.0,0.0,1.0,1.0,1.0
7507,40,1,1,1,1,0,8000.0,66752852.0,0.0,3.0,3.0,3.0
7508,49,1,5,0,1,0,30000.0,61055116.0,0.0,1.0,1.0,1.0
7509,31,0,1,1,1,0,15000.0,61964719.0,0.0,1.0,1.0,1.0
7510,25,1,1,1,1,0,11000.0,63321371.0,1.0,1.0,1.0,1.0
7511,29,1,1,1,1,0,7000.0,64843627.0,0.0,1.0,1.0,1.0
7512,34,1,1,1,1,0,15000.0,74652060.0,1.0,2.0,2.0,2.0
7513,51,1,0,0,1,0,8000.0,66911598.0,0.0,5.0,5.0,5.0
7514,61,1,2,0,0,1,11000.0,62434290.0,0.0,1.0,1.0,1.0
7515,40,1,2,0,1,0,9000.0,62609470.0,0.0,1.0,1.0,1.0
7516,48,0,2,2,0,1,6800.0,72292990.0,0.0,1.0,1.0,1.0
7517,32,0,0,0,1,0,20000.0,62255835.0,0.0,1.0,1.0,1.0
7518,36,1,0,0,1,0,9000.0,64889911.0,0.0,1.0,1.0,1.0
7519,59,1,0,0,1,0,18000.0,73828754.0,0.0,1.0,1.0,1.0
7520,31,1,1,1,1,0,6000.0,61122120.0,0.0,1.0,1.0,1.0
7521,32,1,1,1,1,0,4500.0,62949927.0,0.0,1.0,1.0,1.0
7522,34,0,2,2,1,0,30000.0,61438429.0,0.0,1.0,1.0,1.0
7523,35,1,1,1,1,0,10000.0,59927793.0,0.0,2.0,2.0,2.0
7524,28,1,0,0,1,0,6000.0,61436237.0,0.0,2.0,2.0,2.0
7525,42,0,2,0,1,0,6000.0,61383571.0,0.0,1.0,1.0,1.0
7526,47,0,1,0,1,0,12000.0,63603781.0,0.0,1.0,1.0,1.0
7527,52,0,1,0,1,0,7251.0,61833358.0,1.0,1.0,1.0,1.0
7528,52,0,1,0,1,0,12000.0,60458579.0,0.0,1.0,1.0,1.0
7529,55,1,1,0,1,1,18000.0,61415603.0,0.0,1.0,1.0,1.0
7530,43,1,3,2,1,0,8000.0,73844552.0,1.0,1.0,1.0,1.0
7531,33,0,0,0,1,0,12000.0,62263941.0,0.0,2.0,2.0,2.0
7533,31,1,0,0,1,0,20000.0,75202464.0,0.0,1.0,1.0,1.0
7534,24,1,0,0,1,0,15000.0,67215788.0,0.0,1.0,1.0,1.0
7535,63,1,3,0,0,1,5000.0,62486176.0,0.0,1.0,1.0,1.0
7536,35,0,2,3,1,0,50000.0,67019139.0,1.0,1.0,1.0,1.0
7537,54,1,0,0,1,0,14000.0,64896994.0,0.0,1.0,1.0,1.0
7538,32,0,1,1,1,0,28000.0,64553135.0,0.0,1.0,1.0,1.0
7539,52,1,0,0,0,1,3500.0,62142616.0,0.0,1.0,1.0,1.0
7541,59,1,0,0,0,1,14000.0,73844833.0,0.0,1.0,1.0,1.0
7542,35,1,2,2,1,0,12000.0,61226952.0,0.0,1.0,1.0,1.0
7543,56,1,1,0,0,1,13150.0,64462235.0,0.0,1.0,1.0,1.0
7544,53,1,2,0,0,1,8500.0,66780171.0,0.0,1.0,1.0,1.0
7545,47,1,2,0,1,0,18000.0,60452810.0,0.0,1.0,1.0,1.0
7546,28,1,0,0,1,0,12000.0,66844992.0,0.0,2.0,2.0,2.0
7547,44,1,0,0,1,0,9000.0,67426809.0,0.0,2.0,2.0,2.0
7548,29,1,1,1,1,0,14000.0,67020642.0,0.0,2.0,2.0,2.0
7549,41,1,2,1,1,0,10000.0,60385103.0,0.0,1.0,1.0,1.0
7550,44,1,2,0,1,0,20000.0,67314461.0,1.0,1.0,1.0,1.0
7551,23,0,1,1,1,0,14000.0,62807540.0,0.0,1.0,1.0,1.0
7552,37,1,2,3,1,0,17000.0,74986716.0,0.0,1.0,1.0,1.0
7553,60,0,0,0,1,1,17000.0,64827133.0,0.0,1.0,1.0,1.0
7554,35,0,1,1,1,0,15000.0,65473981.0,0.0,1.0,1.0,1.0
7555,24,1,0,0,1,0,10000.0,67076945.0,0.0,1.0,1.0,1.0
7556,49,1,1,0,1,0,20000.0,64553224.0,1.0,1.0,1.0,1.0
7557,48,0,1,1,1,0,10000.0,66322634.0,0.0,2.0,2.0,2.0
7558,29,1,0,0,1,0,18000.0,62486552.0,0.0,2.0,2.0,2.0
7559,37,1,2,2,1,0,8000.0,67205927.0,0.0,1.0,1.0,1.0
7560,41,1,1,0,1,0,20000.0,64824499.0,0.0,1.0,1.0,1.0
7561,55,1,2,0,1,0,10000.0,62606724.0,0.0,1.0,1.0,1.0
7562,33,1,2,2,1,0,9000.0,60449191.0,0.0,1.0,1.0,1.0
7563,38,1,1,1,1,0,22000.0,61226681.0,1.0,1.0,1.0,1.0
7564,40,1,1,2,1,0,15000.0,67428748.0,0.0,2.0,2.0,2.0
7566,57,1,1,0,0,1,8300.0,61527378.0,0.0,1.0,1.0,1.0
7567,28,0,1,1,1,0,18000.0,64342648.0,0.0,2.0,2.0,2.0
7568,47,0,2,0,1,0,20000.0,60394759.0,0.0,1.0,1.0,1.0
7570,34,0,0,0,1,0,8000.0,62629199.0,0.0,1.0,1.0,1.0
7572,43,1,2,0,1,0,8000.0,67231310.0,0.0,2.0,2.0,2.0
7573,29,1,1,1,1,0,20000.0,67213310.0,0.0,1.0,1.0,1.0
7575,53,1,2,0,1,0,18000.0,61439588.0,0.0,3.0,3.0,3.0
7576,43,1,0,0,1,0,8000.0,65503125.0,0.0,1.0,1.0,1.0
7577,34,0,1,1,1,0,13000.0,67424792.0,0.0,2.0,2.0,2.0
7578,58,1,1,0,1,1,15000.0,61370311.0,0.0,1.0,1.0,1.0
7579,48,1,1,0,1,0,12000.0,64898539.0,0.0,1.0,1.0,1.0
7580,62,0,0,0,0,1,4500.0,63591440.0,0.0,1.0,1.0,1.0
7581,42,1,1,1,1,0,10000.0,67328271.0,0.0,1.0,1.0,1.0
7582,39,1,2,1,1,0,13000.0,67423874.0,0.0,1.0,1.0,1.0
7583,63,0,0,0,1,0,17000.0,65472779.0,0.0,1.0,1.0,1.0
7584,30,1,1,1,1,0,12000.0,60186826.0,0.0,1.0,1.0,1.0
7585,29,0,1,0,1,0,30000.0,67068397.0,0.0,4.0,4.0,4.0
7588,44,0,0,0,1,0,7500.0,66330369.0,0.0,2.0,2.0,2.0
7589,61,0,0,0,0,1,6200.0,63626129.0,0.0,1.0,1.0,1.0
7590,45,1,2,1,1,0,10000.0,73830225.0,0.0,1.0,1.0,1.0
7591,44,0,1,1,1,0,17000.0,67542005.0,0.0,2.0,2.0,2.0
7592,37,1,2,2,1,0,5000.0,66766430.0,0.0,1.0,1.0,1.0
7593,41,1,2,0,1,0,10000.0,62937284.0,1.0,1.0,1.0,1.0
7594,41,0,2,2,1,0,10000.0,74539887.0,0.0,2.0,2.0,2.0
7596,25,0,1,1,1,0,13000.0,62144033.0,0.0,1.0,1.0,1.0
7597,37,1,2,2,1,0,6000.0,61128288.0,0.0,1.0,1.0,1.0
7598,59,1,2,0,0,1,6200.0,64357980.0,0.0,1.0,1.0,1.0
7599,65,1,1,0,0,1,7500.0,61836616.0,0.0,1.0,1.0,1.0
7600,55,1,2,0,0,1,7700.0,66529723.0,0.0,4.0,4.0,4.0
7602,25,1,1,0,1,0,10000.0,65499815.0,0.0,1.0,1.0,1.0
7603,41,0,0,0,1,0,15000.0,73837519.0,0.0,1.0,1.0,1.0
7604,39,1,1,2,1,0,50000.0,64567167.0,1.0,1.0,1.0,1.0
7605,52,1,1,0,1,0,20000.0,64347417.0,0.0,1.0,1.0,1.0
7607,25,0,1,2,1,0,14000.0,67171710.0,0.0,1.0,1.0,1.0
7608,37,1,0,0,1,0,10000.0,74534546.0,0.0,1.0,1.0,1.0
7609,30,1,1,1,1,0,8000.0,64004197.0,1.0,2.0,2.0,2.0
7610,23,1,0,0,1,0,15000.0,66088813.0,0.0,1.0,1.0,1.0
7612,52,1,1,0,1,1,25000.0,64464149.0,1.0,2.0,2.0,2.0
7613,49,0,2,0,1,0,10000.0,64830749.0,0.0,1.0,1.0,1.0
7614,39,1,0,0,1,0,8000.0,72290647.0,0.0,1.0,1.0,1.0
7615,45,0,1,1,1,0,32000.0,61852256.0,0.0,1.0,1.0,1.0
7616,30,1,2,2,1,0,6000.0,65385191.0,0.0,1.0,1.0,1.0
7617,28,0,0,0,1,0,18000.0,61457539.0,0.0,1.0,1.0,1.0
7618,40,1,1,1,1,0,11500.0,67333606.0,0.0,1.0,1.0,1.0
7619,49,1,1,1,1,0,23000.0,74992557.0,0.0,1.0,1.0,1.0
7620,31,1,1,1,1,0,6500.0,63912835.0,0.0,1.0,1.0,1.0
7621,30,1,2,2,1,0,16000.0,62438785.0,0.0,1.0,1.0,1.0
7622,47,1,2,0,1,0,7600.0,61435373.0,0.0,1.0,1.0,1.0
7623,26,1,1,1,1,0,11000.0,65244947.0,0.0,1.0,1.0,1.0
7624,32,0,2,2,1,0,14000.0,62446484.0,1.0,1.0,1.0,1.0
7625,32,0,2,2,1,0,20000.0,66580714.0,0.0,2.0,2.0,2.0
7626,22,1,1,1,1,0,15000.0,65395400.0,0.0,1.0,1.0,1.0
7627,50,1,0,0,1,0,21000.0,62145782.0,0.0,1.0,1.0,1.0
7629,45,0,0,0,1,0,10500.0,66774929.0,0.0,1.0,1.0,1.0
7630,48,0,0,0,1,0,12000.0,65503199.0,0.0,3.0,3.0,3.0
7631,38,1,3,3,1,0,12000.0,60041801.0,0.0,1.0,1.0,1.0
7632,22,0,0,0,1,0,8000.0,62483759.0,0.0,1.0,1.0,1.0
7633,26,1,0,0,1,0,13000.0,67007033.0,0.0,2.0,2.0,2.0
7634,37,1,1,1,1,0,15000.0,61461576.0,0.0,2.0,2.0,2.0
7635,64,1,0,0,0,1,5000.0,66319164.0,0.0,2.0,2.0,2.0
7636,35,1,1,1,1,0,9500.0,75290704.0,0.0,1.0,1.0,1.0
7637,34,0,3,3,1,0,6000.0,66971840.0,0.0,1.0,1.0,1.0
7638,41,1,2,2,1,0,8000.0,62507043.0,0.0,1.0,1.0,1.0
7639,38,1,3,1,1,0,7500.0,67096465.0,0.0,4.0,4.0,4.0
7640,33,0,2,2,1,0,30000.0,67234311.0,0.0,1.0,1.0,1.0
7641,45,1,1,0,1,0,12000.0,63921593.0,0.0,1.0,1.0,1.0
7642,57,1,3,0,1,0,17000.0,74187399.0,0.0,4.0,4.0,4.0
7643,33,0,2,2,1,0,12000.0,60460765.0,0.0,1.0,1.0,1.0
7644,45,1,1,0,1,0,50000.0,61238635.0,1.0,1.0,1.0,1.0
7645,30,1,0,0,1,0,7000.0,60467523.0,1.0,2.0,2.0,2.0
7646,48,1,2,0,1,0,50000.0,67152732.0,0.0,3.0,3.0,3.0
7647,45,0,1,0,1,0,11000.0,74942722.0,0.0,1.0,1.0,1.0
7648,40,1,0,0,1,0,5300.0,66199022.0,0.0,1.0,1.0,1.0
7649,48,1,0,0,1,0,20000.0,67334129.0,1.0,1.0,1.0,1.0
7650,48,1,3,1,1,0,11000.0,67162534.0,0.0,1.0,1.0,1.0
7651,32,0,0,0,1,0,15000.0,62236610.0,0.0,1.0,1.0,1.0
7652,31,0,0,0,1,0,6000.0,60398726.0,0.0,1.0,1.0,1.0
7653,53,1,0,0,1,0,8000.0,66772944.0,0.0,4.0,4.0,4.0
7655,37,0,2,2,1,0,12000.0,61054014.0,0.0,1.0,1.0,1.0
7656,35,0,0,0,1,0,5000.0,61972518.0,0.0,1.0,1.0,1.0
7657,46,1,1,1,1,0,10000.0,60377093.0,1.0,1.0,1.0,1.0
7658,24,0,0,0,1,0,10000.0,74642964.0,0.0,4.0,4.0,4.0
7659,25,1,0,0,1,0,10000.0,67226608.0,0.0,1.0,1.0,1.0
7660,40,1,2,2,1,0,10000.0,61960286.0,0.0,1.0,1.0,1.0
7661,53,1,0,0,1,0,8000.0,62995346.0,0.0,1.0,1.0,1.0
7662,25,0,1,1,1,0,5000.0,66672791.0,0.0,2.0,2.0,2.0
7663,64,1,1,0,1,1,10000.0,62992490.0,0.0,1.0,1.0,1.0
7664,38,0,3,3,1,0,10000.0,64372296.0,0.0,1.0,1.0,1.0
7665,26,1,0,0,1,0,8500.0,66830030.0,0.0,2.0,2.0,2.0
7666,62,1,2,0,0,1,7000.0,64826031.0,0.0,1.0,1.0,1.0
7667,35,0,0,0,1,0,8000.0,64358032.0,0.0,1.0,1.0,1.0
7668,23,0,0,0,1,0,25000.0,62024990.0,0.0,1.0,1.0,1.0
7669,42,0,2,2,1,0,4500.0,63007605.0,0.0,1.0,1.0,1.0
7671,55,1,2,0,1,0,14000.0,66750081.0,1.0,2.0,2.0,2.0
7672,33,0,1,1,1,0,17000.0,60378375.0,0.0,1.0,1.0,1.0
7673,52,1,1,0,1,0,7000.0,62433780.0,0.0,1.0,1.0,1.0
7674,38,0,1,1,1,0,15000.0,62429936.0,0.0,1.0,1.0,1.0
7675,29,1,0,0,1,0,30000.0,64898733.0,0.0,1.0,1.0,1.0
7676,51,0,2,2,1,0,18000.0,64283791.0,0.0,1.0,1.0,1.0
7677,25,0,1,1,1,0,10000.0,66849612.0,1.0,1.0,1.0,1.0
7678,25,1,0,0,1,0,6000.0,66668303.0,0.0,2.0,2.0,2.0
7679,57,1,2,0,0,1,8200.0,65501857.0,0.0,2.0,2.0,2.0
7680,51,0,2,0,1,0,25000.0,62367558.0,0.0,1.0,1.0,1.0
7681,62,1,0,0,0,1,7000.0,62370065.0,0.0,1.0,1.0,1.0
7682,29,1,1,1,1,0,12000.0,67160026.0,0.0,3.0,3.0,3.0
7683,45,1,1,1,1,0,12400.0,61139618.0,0.0,1.0,1.0,1.0
7684,38,1,2,2,1,0,15000.0,62382919.0,0.0,1.0,1.0,1.0
7685,57,0,0,0,1,0,9500.0,66708539.0,0.0,2.0,2.0,2.0
7686,24,1,0,0,1,0,8000.0,65417998.0,0.0,1.0,1.0,1.0
7687,33,1,1,1,1,0,15000.0,61374823.0,0.0,1.0,1.0,1.0
7689,46,1,3,1,1,0,8000.0,60453858.0,0.0,1.0,1.0,1.0
7690,52,1,0,0,1,0,16000.0,61957497.0,0.0,1.0,1.0,1.0
7691,22,0,0,0,1,0,17000.0,62611343.0,0.0,1.0,1.0,1.0
7693,25,0,0,0,1,0,32000.0,61937963.0,1.0,1.0,1.0,1.0
7694,60,1,0,0,0,1,7050.0,63999319.0,0.0,1.0,1.0,1.0
7695,34,1,2,0,1,0,15000.0,75000562.0,0.0,1.0,1.0,1.0
7696,39,1,1,1,1,0,20000.0,61381661.0,0.0,1.0,1.0,1.0
7697,56,1,2,0,0,1,4000.0,66331335.0,0.0,2.0,2.0,2.0
7698,34,0,1,1,1,0,18000.0,74541274.0,0.0,2.0,2.0,2.0
7699,25,1,0,0,1,0,14300.0,66702196.0,0.0,1.0,1.0,1.0
7700,29,1,1,1,1,0,10000.0,74943701.0,0.0,3.0,3.0,3.0
7701,22,0,0,0,1,0,12000.0,63911399.0,0.0,1.0,1.0,1.0
7702,22,1,0,0,0,1,18000.0,74941192.0,0.0,1.0,1.0,1.0
7703,43,1,1,0,1,0,17000.0,67156552.0,0.0,5.0,5.0,5.0
7704,56,1,0,0,0,1,7000.0,61531252.0,0.0,1.0,1.0,1.0
7705,39,0,1,1,1,0,20000.0,62590555.0,1.0,1.0,1.0,1.0
7706,32,0,1,0,1,0,10000.0,64280142.0,0.0,1.0,1.0,1.0
7707,26,1,2,2,1,0,7500.0,66764497.0,0.0,2.0,2.0,2.0
7708,48,1,0,0,0,1,7000.0,59940804.0,0.0,1.0,1.0,1.0
7709,48,1,3,0,1,0,6000.0,62447045.0,1.0,1.0,1.0,1.0
7710,33,0,0,0,1,0,10000.0,66324981.0,0.0,3.0,3.0,3.0
7712,39,1,2,2,1,0,11000.0,61415350.0,0.0,2.0,2.0,2.0
7713,53,0,2,0,1,0,10000.0,74468301.0,0.0,1.0,1.0,1.0
7714,33,1,1,1,1,0,11000.0,72273925.0,0.0,1.0,1.0,1.0
7715,50,0,2,1,1,0,12000.0,60386314.0,0.0,1.0,1.0,1.0
7716,39,1,2,2,1,0,17000.0,63590339.0,0.0,1.0,1.0,1.0
7717,39,0,0,0,1,0,14000.0,61288511.0,0.0,1.0,1.0,1.0
7718,45,0,2,2,1,0,50000.0,61381808.0,1.0,1.0,1.0,1.0
7719,45,1,3,0,1,0,10000.0,61293094.0,1.0,1.0,1.0,1.0
7720,23,0,0,0,1,0,11500.0,62994409.0,0.0,1.0,1.0,1.0
7721,54,0,2,0,1,0,18000.0,64836763.0,1.0,1.0,1.0,1.0
7722,56,1,0,0,1,0,10000.0,67421078.0,0.0,1.0,1.0,1.0
7723,61,1,2,0,0,1,5000.0,61364614.0,0.0,1.0,1.0,1.0
7725,61,1,2,0,0,1,8900.0,74013792.0,0.0,1.0,1.0,1.0
7726,49,1,2,0,1,0,12000.0,67545085.0,0.0,1.0,1.0,1.0
7727,41,0,1,2,1,0,20000.0,63892757.0,0.0,1.0,1.0,1.0
7728,34,0,1,1,1,0,15000.0,60050682.0,0.0,1.0,1.0,1.0
7729,24,1,1,1,1,0,9000.0,65399451.0,1.0,1.0,1.0,1.0
7731,42,0,2,2,1,0,13000.0,62025151.0,0.0,1.0,1.0,1.0
7732,43,0,1,1,1,0,15000.0,63326196.0,0.0,1.0,1.0,1.0
7733,56,1,1,0,1,1,8000.0,67207311.0,0.0,2.0,2.0,2.0
7734,50,0,0,0,1,0,15000.0,61460295.0,0.0,1.0,1.0,1.0
7735,56,1,2,0,0,1,8000.0,74638826.0,0.0,1.0,1.0,1.0
7736,29,0,0,0,0,1,7000.0,66769054.0,0.0,2.0,2.0,2.0
7737,45,0,2,2,1,0,25000.0,61530920.0,0.0,1.0,1.0,1.0
7738,52,1,4,0,1,0,6000.0,60055030.0,0.0,1.0,1.0,1.0
7739,37,0,1,1,1,0,19000.0,75030547.0,0.0,2.0,2.0,2.0
7740,22,0,0,0,1,0,7500.0,61152467.0,1.0,1.0,1.0,1.0
7741,44,1,2,0,1,0,6000.0,61976899.0,0.0,1.0,1.0,1.0
7742,48,1,2,0,1,0,15000.0,67541113.0,0.0,1.0,1.0,1.0
7744,39,1,2,2,1,0,10000.0,74656224.0,0.0,2.0,2.0,2.0
7745,27,1,0,0,1,0,17000.0,61248247.0,0.0,1.0,1.0,1.0
7747,55,1,2,0,0,1,5000.0,61118795.0,0.0,1.0,1.0,1.0
7748,26,0,0,0,1,0,18000.0,60060336.0,1.0,1.0,1.0,1.0
7749,27,1,1,1,1,0,16000.0,61413844.0,0.0,1.0,1.0,1.0
7750,37,0,1,0,1,0,30000.0,61230366.0,0.0,1.0,1.0,1.0
7751,59,1,0,0,1,0,30000.0,67221680.0,0.0,1.0,1.0,1.0
7752,37,1,1,1,1,0,16000.0,74984880.0,0.0,1.0,1.0,1.0
7753,34,1,2,2,1,0,5000.0,74169459.0,0.0,1.0,1.0,1.0
7754,23,1,0,0,1,0,14500.0,66894787.0,0.0,1.0,1.0,1.0
7755,42,1,0,0,1,1,8000.0,66323850.0,0.0,3.0,3.0,3.0
7756,26,0,0,0,1,0,16000.0,61964259.0,0.0,1.0,1.0,1.0
7757,33,0,1,1,1,0,14000.0,66975391.0,0.0,1.0,1.0,1.0
7758,31,1,2,2,1,0,8000.0,66828570.0,0.0,3.0,3.0,3.0
7760,38,1,2,2,1,0,20000.0,67164451.0,0.0,3.0,3.0,3.0
7761,49,1,1,0,1,0,10000.0,62488873.0,0.0,1.0,1.0,1.0
7762,44,1,0,0,1,0,10000.0,62503435.0,0.0,1.0,1.0,1.0
7763,33,1,2,2,1,0,9000.0,66979069.0,0.0,2.0,2.0,2.0
7764,42,0,1,0,1,0,12000.0,60187252.0,0.0,1.0,1.0,1.0
7765,62,1,1,0,0,1,5500.0,74246365.0,0.0,2.0,2.0,2.0
7766,38,1,1,1,1,0,10000.0,67076293.0,0.0,2.0,2.0,2.0
7767,40,0,1,2,1,0,20000.0,67319483.0,0.0,3.0,3.0,3.0
7768,29,0,1,1,1,0,25000.0,62442670.0,0.0,1.0,1.0,1.0
7769,44,1,1,1,1,0,10000.0,74642094.0,0.0,2.0,2.0,2.0
7770,57,1,5,0,0,1,4500.0,74478037.0,0.0,1.0,1.0,1.0
7771,30,1,2,2,1,0,7000.0,63334329.0,0.0,2.0,2.0,2.0
7772,33,0,1,1,1,0,12000.0,66972134.0,0.0,1.0,1.0,1.0
7773,59,0,3,0,1,0,12000.0,67545961.0,0.0,1.0,1.0,1.0
7774,48,1,1,0,1,0,11000.0,75036479.0,0.0,3.0,3.0,3.0
7775,49,1,2,0,1,0,4500.0,75002191.0,1.0,2.0,2.0,2.0
7776,35,1,1,1,1,0,13000.0,63994757.0,0.0,1.0,1.0,1.0
7777,24,1,1,1,1,0,8000.0,65413109.0,0.0,1.0,1.0,1.0
7778,41,1,2,0,1,0,5000.0,62144179.0,0.0,1.0,1.0,1.0
7779,36,0,1,1,1,0,10000.0,74646727.0,0.0,4.0,4.0,4.0
7780,38,1,1,1,1,0,30000.0,62175433.0,1.0,1.0,1.0,1.0
7781,48,1,0,0,1,0,15000.0,75208102.0,0.0,1.0,1.0,1.0
7782,30,1,1,1,1,0,15000.0,61125970.0,0.0,1.0,1.0,1.0
7783,33,0,2,2,1,0,9000.0,66766831.0,0.0,1.0,1.0,1.0
7784,53,0,1,0,1,0,14000.0,61288942.0,0.0,1.0,1.0,1.0
7785,36,1,1,1,1,0,25000.0,67535811.0,1.0,2.0,2.0,2.0
7786,26,0,0,0,1,0,10000.0,72290525.0,0.0,1.0,1.0,1.0
7787,50,1,2,0,1,0,9000.0,74523253.0,0.0,2.0,2.0,2.0
7788,58,0,0,0,1,0,12000.0,63893059.0,0.0,1.0,1.0,1.0
7789,46,1,1,1,1,0,15000.0,66703166.0,0.0,3.0,3.0,3.0
7790,34,1,1,1,1,0,10000.0,61140103.0,0.0,1.0,1.0,1.0
7791,22,1,0,0,1,0,12000.0,67079736.0,0.0,1.0,1.0,1.0
7792,43,0,3,2,1,0,7000.0,74643375.0,0.0,3.0,3.0,3.0
7793,39,0,1,1,1,0,12000.0,66419095.0,0.0,2.0,2.0,2.0
7794,49,1,0,0,1,0,12000.0,64346621.0,1.0,1.0,1.0,1.0
7795,39,1,0,0,1,0,20000.0,61070461.0,0.0,1.0,1.0,1.0
7796,46,0,2,1,1,0,11500.0,66892294.0,0.0,2.0,2.0,2.0
7797,23,1,1,1,1,0,15000.0,75004679.0,1.0,5.0,5.0,5.0
7798,30,1,1,1,1,0,14000.0,62259601.0,0.0,1.0,1.0,1.0
7800,47,1,2,0,1,0,10000.0,60466167.0,0.0,1.0,1.0,1.0
7801,31,1,1,1,1,0,12000.0,63987687.0,0.0,3.0,3.0,3.0
7802,27,0,1,1,1,0,12000.0,59934296.0,0.0,1.0,1.0,1.0
7803,38,1,2,2,1,0,8500.0,67143120.0,0.0,2.0,2.0,2.0
7805,45,1,1,0,1,0,7500.0,59976503.0,0.0,1.0,1.0,1.0
7806,51,1,3,0,1,0,8000.0,63626102.0,0.0,2.0,2.0,2.0
7807,24,0,0,0,1,0,15000.0,61965606.0,1.0,1.0,1.0,1.0
7808,25,1,1,1,1,0,16500.0,74016091.0,0.0,1.0,1.0,1.0
7809,25,1,0,0,1,0,10000.0,66974910.0,0.0,1.0,1.0,1.0
7810,27,0,0,0,1,0,10000.0,67157748.0,0.0,3.0,3.0,3.0
7811,25,0,0,0,1,0,15000.0,66906073.0,0.0,2.0,2.0,2.0
7812,59,1,1,0,0,1,4000.0,60100102.0,0.0,1.0,1.0,1.0
7813,56,0,0,0,1,0,20000.0,61529334.0,0.0,1.0,1.0,1.0
7814,55,1,3,0,1,0,12000.0,61300069.0,0.0,1.0,1.0,1.0
7815,26,0,0,0,1,0,30000.0,67091036.0,0.0,3.0,3.0,3.0
7816,53,1,0,0,0,1,8000.0,72277341.0,0.0,1.0,1.0,1.0
7817,41,1,2,1,1,0,6000.0,61058929.0,0.0,1.0,1.0,1.0
7818,61,1,0,0,1,0,17000.0,73825218.0,1.0,1.0,1.0,1.0
7819,58,1,0,0,0,1,5000.0,60086804.0,0.0,1.0,1.0,1.0
7820,50,1,2,0,1,0,10000.0,67426023.0,1.0,1.0,1.0,1.0
7821,57,0,1,1,1,0,15000.0,66583322.0,0.0,2.0,2.0,2.0
7822,38,0,1,1,1,0,20000.0,72289007.0,0.0,1.0,1.0,1.0
7823,42,1,2,1,1,0,12000.0,67148430.0,0.0,1.0,1.0,1.0
7824,59,1,2,0,1,1,8000.0,66670151.0,0.0,2.0,2.0,2.0
7825,26,0,0,0,1,0,10000.0,67081537.0,1.0,3.0,3.0,3.0
7826,23,0,1,1,1,0,12000.0,64837902.0,0.0,1.0,1.0,1.0
7827,31,1,1,1,1,0,11000.0,60467909.0,0.0,2.0,2.0,2.0
7828,41,1,0,0,1,0,8000.0,67219032.0,0.0,2.0,2.0,2.0
7829,30,1,2,2,1,0,8000.0,62794104.0,0.0,1.0,1.0,1.0
7830,54,1,2,0,1,1,12000.0,66774126.0,1.0,1.0,1.0,1.0
7831,37,1,0,0,1,0,8000.0,74983285.0,0.0,1.0,1.0,1.0
7832,52,1,2,0,1,0,12000.0,66592700.0,0.0,2.0,2.0,2.0
7833,25,0,1,2,1,0,13000.0,61435695.0,0.0,1.0,1.0,1.0
7834,24,0,0,0,1,0,20000.0,61941163.0,0.0,1.0,1.0,1.0
7835,49,0,0,0,1,0,20000.0,66898247.0,0.0,1.0,1.0,1.0
7836,56,1,7,1,0,1,4500.0,64428091.0,0.0,1.0,1.0,1.0
7837,48,0,1,1,1,0,7000.0,64426153.0,0.0,1.0,1.0,1.0
7838,39,0,3,3,1,0,20000.0,64554791.0,0.0,1.0,1.0,1.0
7839,59,0,1,0,1,0,6500.0,67531553.0,0.0,1.0,1.0,1.0
7840,32,0,1,1,1,0,31000.0,67025157.0,1.0,2.0,2.0,2.0
7841,59,1,0,0,0,1,8000.0,61530063.0,0.0,1.0,1.0,1.0
7842,56,1,3,0,1,0,8000.0,73816684.0,0.0,2.0,2.0,2.0
7843,39,1,0,2,1,0,15000.0,61108365.0,0.0,1.0,1.0,1.0
7844,46,0,0,0,1,0,15000.0,74832389.0,0.0,1.0,1.0,1.0
7845,50,1,0,0,1,0,8000.0,72264765.0,0.0,1.0,1.0,1.0
7846,23,1,0,0,1,0,5000.0,65482405.0,0.0,1.0,1.0,1.0
7847,39,1,3,2,1,0,15000.0,67021652.0,0.0,2.0,2.0,2.0
7848,35,1,2,2,1,0,5500.0,61532019.0,0.0,1.0,1.0,1.0
7849,50,1,1,0,1,0,11000.0,73828378.0,0.0,2.0,2.0,2.0
